F_Longitude,F_Latitude,T_Longitude,T_Latitude,F,T,Num
12.862807,30.217636,31.046051,34.851612,Sudan,Israel,5
9.145,40.489673,31.046051,34.851612,Ethiopia,Israel,47
-0.228021,15.827659,31.046051,34.851612,Congo [Republic],Israel,90
7.539989,-5.54708,31.046051,34.851612,C?te d'Ivoire,Israel,235
-30.559482,22.937506,41.87194,12.56738,South Africa,Italy,1
-13.254308,34.301525,41.87194,12.56738,Malawi,Italy,1
-0.803689,11.609444,41.87194,12.56738,Gabon,Italy,1
1.650801,10.267895,41.87194,12.56738,Equatorial Guinea,Italy,1
11.825138,42.590275,41.87194,12.56738,Djibouti,Italy,1
15.199999,-86.241905,41.87194,12.56738,Honduras,Italy,1
15.552727,48.516388,41.87194,12.56738,Yemen,Italy,1
27.514162,90.433601,41.87194,12.56738,Bhutan,Italy,1
38.861034,71.276093,41.87194,12.56738,Tajikistan,Italy,1
51.919438,19.145136,41.87194,12.56738,Poland,Italy,1
55.169438,23.881275,41.87194,12.56738,Lithuania,Italy,1
-6.369028,34.888822,41.87194,12.56738,Tanzania,Italy,2
23.885942,45.079162,41.87194,12.56738,Saudi Arabia,Italy,2
26.3351,17.228331,41.87194,12.56738,Libya,Italy,2
41.377491,64.585262,41.87194,12.56738,Uzbekistan,Italy,2
-35.675147,-71.542969,41.87194,12.56738,Chile,Italy,3
-32.522779,-55.765835,41.87194,12.56738,Uruguay,Italy,3
15.783471,-90.230759,41.87194,12.56738,Guatemala,Italy,3
28.394857,84.124008,41.87194,12.56738,Nepal,Italy,3
29.31166,47.481766,41.87194,12.56738,Kuwait,Italy,3
41.20438,74.766098,41.87194,12.56738,Kyrgyzstan,Italy,3
45.1,15.2,41.87194,12.56738,Croatia,Italy,3
-16.290154,-63.588653,41.87194,12.56738,Bolivia,Italy,4
-14.235004,-51.92528,41.87194,12.56738,Brazil,Italy,4
30.585164,36.238414,41.87194,12.56738,Jordan,Italy,4
-1.831239,-78.183406,41.87194,12.56738,Ecuador,Italy,5
11.803749,-15.180413,41.87194,12.56738,Guinea-Bissau,Italy,5
46.862496,103.846656,41.87194,12.56738,Mongolia,Italy,5
48.019573,66.923684,41.87194,12.56738,Kazakhstan,Italy,5
12.565679,104.990963,41.87194,12.56738,Cambodia,Italy,6
-9.189967,-75.015152,41.87194,12.56738,Peru,Italy,8
-19.015438,29.154857,41.87194,12.56738,Zimbabwe,Italy,10
6.611111,20.939444,41.87194,12.56738,Central African Republic,Italy,10
13.794185,-88.89653,41.87194,12.56738,El Salvador,Italy,11
14.058324,108.277199,41.87194,12.56738,Viet Nam ,Italy,14
26.820553,30.802498,41.87194,12.56738,Egypt,Italy,15
53.709807,27.953389,41.87194,12.56738,Belarus,Italy,15
-3.373056,29.918886,41.87194,12.56738,Burundi,Italy,19
1.373333,32.290275,41.87194,12.56738,Uganda,Italy,19
9.30769,2.315834,41.87194,12.56738,Benin,Italy,23
-0.023559,37.906193,41.87194,12.56738,Kenya,Italy,31
40.143105,47.576927,41.87194,12.56738,Azerbaijan,Italy,35
35.86166,104.195397,41.87194,12.56738,China,Italy,38
17.607789,8.081666,41.87194,12.56738,Niger,Italy,39
31.791702,-7.09262,41.87194,12.56738,Morocco,Italy,41
15.454166,18.732207,41.87194,12.56738,Chad,Italy,44
21.00789,-10.940835,41.87194,12.56738,Mauritania,Italy,44
28.033886,1.659626,41.87194,12.56738,Algeria,Italy,49
20.593684,78.96288,41.87194,12.56738,India,Italy,53
21.521757,-77.781167,41.87194,12.56738,Cuba,Italy,54
48.379433,31.16558,41.87194,12.56738,Ukraine,Italy,63
14.497401,-14.452362,41.87194,12.56738,Senegal,Italy,64
42.315407,43.356892,41.87194,12.56738,Georgia,Italy,65
-1.940278,29.873888,41.87194,12.56738,Rwanda,Italy,67
33.886917,9.537499,41.87194,12.56738,Tunisia,Italy,68
40.069099,45.038189,41.87194,12.56738,Armenia,Italy,70
43.915886,17.679076,41.87194,12.56738,Bosnia and Herzegovina,Italy,70
45.943161,24.96676,41.87194,12.56738,Romania,Italy,73
17.570692,-3.996166,41.87194,12.56738,Mali,Italy,75
47.411631,28.369885,41.87194,12.56738,Moldova,Italy,98
34.802075,38.996815,41.87194,12.56738,Syria,Italy,110
13.443182,-15.310139,41.87194,12.56738,Gambia,Italy,123
-11.202692,17.873887,41.87194,12.56738,Angola,Italy,135
33.854721,35.862285,41.87194,12.56738,Lebanon,Italy,166
12.238333,-1.561593,41.87194,12.56738,Burkina Faso,Italy,185
41.153332,20.168331,41.87194,12.56738,Albania,Italy,202
61.52401,105.318756,41.87194,12.56738,Russia,Italy,300
9.945587,-9.696645,41.87194,12.56738,Guinea,Italy,329
8.460555,-11.779889,41.87194,12.56738,Sierra Leone,Italy,355
4.570868,-74.297333,41.87194,12.56738,Colombia,Italy,399
7.369722,12.354722,41.87194,12.56738,Cameroon,Italy,421
7.946527,-1.023194,41.87194,12.56738,Ghana,Italy,440
-0.228021,15.827659,41.87194,12.56738,Congo [Republic],Italy,479
23.684994,90.356331,41.87194,12.56738,Bangladesh,Italy,493
30.375321,69.345116,41.87194,12.56738,Pakistan,Italy,555
32.427908,53.688046,41.87194,12.56738,Iran,Italy,617
7.873054,80.771797,41.87194,12.56738,Sri Lanka,Italy,861
6.428055,-9.429499,41.87194,12.56738,Liberia,Italy,1329
8.619543,0.824782,41.87194,12.56738,Togo,Italy,1387
9.081999,8.675277,41.87194,12.56738,Nigeria,Italy,1454
33.223191,43.679291,41.87194,12.56738,Iraq,Italy,1614
38.963745,35.243322,41.87194,12.56738,Turkey,Italy,1811
12.862807,30.217636,41.87194,12.56738,Sudan,Italy,2041
9.145,40.489673,41.87194,12.56738,Ethiopia,Italy,2148
33.93911,67.709953,41.87194,12.56738,Afghanistan,Italy,2315
7.539989,-5.54708,41.87194,12.56738,C?te d'Ivoire,Italy,2454
44.016521,21.005859,41.87194,12.56738,Serbia,Italy,4244
5.152149,46.199616,41.87194,12.56738,Somalia,Italy,5251
15.179384,39.782334,41.87194,12.56738,Eritrea,Italy,9033
23.684994,90.356331,36.204824,138.252924,Bangladesh,Japan,1
-0.228021,15.827659,36.204824,138.252924,Congo [Republic],Japan,2
5.152149,46.199616,36.204824,138.252924,Somalia,Japan,2
-3.373056,29.918886,36.204824,138.252924,Burundi,Japan,4
7.873054,80.771797,36.204824,138.252924,Sri Lanka,Japan,6
33.223191,43.679291,36.204824,138.252924,Iraq,Japan,7
9.145,40.489673,36.204824,138.252924,Ethiopia,Japan,11
30.375321,69.345116,36.204824,138.252924,Pakistan,Japan,12
38.963745,35.243322,36.204824,138.252924,Turkey,Japan,13
12.862807,30.217636,36.204824,138.252924,Sudan,Japan,16
32.427908,53.688046,36.204824,138.252924,Iran,Japan,36
35.86166,104.195397,36.204824,138.252924,China,Japan,43
33.93911,67.709953,36.204824,138.252924,Afghanistan,Japan,56
12.565679,104.990963,36.204824,138.252924,Cambodia,Japan,79
14.058324,108.277199,36.204824,138.252924,Viet Nam ,Japan,867
7.873054,80.771797,30.585164,36.238414,Sri Lanka,Jordan,1
8.619543,0.824782,30.585164,36.238414,Togo,Jordan,1
28.033886,1.659626,30.585164,36.238414,Algeria,Jordan,1
33.93911,67.709953,30.585164,36.238414,Afghanistan,Jordan,1
38.963745,35.243322,30.585164,36.238414,Turkey,Jordan,1
21.521757,-77.781167,30.585164,36.238414,Cuba,Jordan,2
26.3351,17.228331,30.585164,36.238414,Libya,Jordan,2
33.886917,9.537499,30.585164,36.238414,Tunisia,Jordan,3
33.854721,35.862285,30.585164,36.238414,Lebanon,Jordan,5
26.820553,30.802498,30.585164,36.238414,Egypt,Jordan,11
43.915886,17.679076,30.585164,36.238414,Bosnia and Herzegovina,Jordan,12
12.862807,30.217636,30.585164,36.238414,Sudan,Jordan,44
34.802075,38.996815,30.585164,36.238414,Syria,Jordan,44
61.52401,105.318756,30.585164,36.238414,Russia,Jordan,109
5.152149,46.199616,30.585164,36.238414,Somalia,Jordan,134
33.223191,43.679291,30.585164,36.238414,Iraq,Jordan,500000
5.152149,46.199616,48.019573,66.923684,Somalia,Kazakhstan,2
9.145,40.489673,48.019573,66.923684,Ethiopia,Kazakhstan,2
33.223191,43.679291,48.019573,66.923684,Iraq,Kazakhstan,4
41.20438,74.766098,48.019573,66.923684,Kyrgyzstan,Kazakhstan,5
35.86166,104.195397,48.019573,66.923684,China,Kazakhstan,19
41.377491,64.585262,48.019573,66.923684,Uzbekistan,Kazakhstan,135
33.93911,67.709953,48.019573,66.923684,Afghanistan,Kazakhstan,493
61.52401,105.318756,48.019573,66.923684,Russia,Kazakhstan,3692
-30.559482,22.937506,-0.023559,37.906193,South Africa,Kenya,1
-22.95764,18.49041,-0.023559,37.906193,Namibia,Kenya,1
7.873054,80.771797,-0.023559,37.906193,Sri Lanka,Kenya,1
-6.369028,34.888822,-0.023559,37.906193,Tanzania,Kenya,2
11.825138,42.590275,-0.023559,37.906193,Djibouti,Kenya,2
15.179384,39.782334,-0.023559,37.906193,Eritrea,Kenya,779
-3.373056,29.918886,-0.023559,37.906193,Burundi,Kenya,1313
-1.940278,29.873888,-0.023559,37.906193,Rwanda,Kenya,2524
1.373333,32.290275,-0.023559,37.906193,Uganda,Kenya,2789
-0.228021,15.827659,-0.023559,37.906193,Congo [Republic],Kenya,2927
9.145,40.489673,-0.023559,37.906193,Ethiopia,Kenya,22649
12.862807,30.217636,-0.023559,37.906193,Sudan,Kenya,28496
5.152149,46.199616,-0.023559,37.906193,Somalia,Kenya,259121
12.862807,30.217636,29.31166,47.481766,Sudan,Kuwait,1
32.427908,53.688046,29.31166,47.481766,Iran,Kuwait,44
33.223191,43.679291,29.31166,47.481766,Iraq,Kuwait,193
35.86166,104.195397,41.20438,74.766098,China,Kyrgyzstan,2
34.802075,38.996815,41.20438,74.766098,Syria,Kyrgyzstan,4
40.339852,127.510093,41.20438,74.766098,North Korea,Kyrgyzstan,6
32.427908,53.688046,41.20438,74.766098,Iran,Kyrgyzstan,8
41.377491,64.585262,41.20438,74.766098,Uzbekistan,Kyrgyzstan,88
33.93911,67.709953,41.20438,74.766098,Afghanistan,Kyrgyzstan,267
-0.228021,15.827659,56.879635,24.603189,Congo [Republic],Latvia,1
12.862807,30.217636,56.879635,24.603189,Sudan,Latvia,1
33.93911,67.709953,56.879635,24.603189,Afghanistan,Latvia,1
-0.023559,37.906193,56.879635,24.603189,Kenya,Latvia,2
21.521757,-77.781167,56.879635,24.603189,Cuba,Latvia,2
33.223191,43.679291,56.879635,24.603189,Iraq,Latvia,2
30.375321,69.345116,56.879635,24.603189,Pakistan,Latvia,3
61.52401,105.318756,56.879635,24.603189,Russia,Latvia,3
40.143105,47.576927,56.879635,24.603189,Azerbaijan,Latvia,4
53.709807,27.953389,56.879635,24.603189,Belarus,Latvia,5
5.152149,46.199616,56.879635,24.603189,Somalia,Latvia,7
23.885942,45.079162,33.854721,35.862285,Saudi Arabia,Lebanon,1
26.3351,17.228331,33.854721,35.862285,Libya,Lebanon,1
29.31166,47.481766,33.854721,35.862285,Kuwait,Lebanon,1
9.145,40.489673,33.854721,35.862285,Ethiopia,Lebanon,3
8.460555,-11.779889,33.854721,35.862285,Sierra Leone,Lebanon,4
28.033886,1.659626,33.854721,35.862285,Algeria,Lebanon,4
15.552727,48.516388,33.854721,35.862285,Yemen,Lebanon,5
33.93911,67.709953,33.854721,35.862285,Afghanistan,Lebanon,8
33.886917,9.537499,33.854721,35.862285,Tunisia,Lebanon,10
38.963745,35.243322,33.854721,35.862285,Turkey,Lebanon,13
30.585164,36.238414,33.854721,35.862285,Jordan,Lebanon,16
26.820553,30.802498,33.854721,35.862285,Egypt,Lebanon,17
32.427908,53.688046,33.854721,35.862285,Iran,Lebanon,29
5.152149,46.199616,33.854721,35.862285,Somalia,Lebanon,35
34.802075,38.996815,33.854721,35.862285,Syria,Lebanon,59
12.862807,30.217636,33.854721,35.862285,Sudan,Lebanon,101
33.223191,43.679291,33.854721,35.862285,Iraq,Lebanon,50000
-1.940278,29.873888,6.428055,-9.429499,Rwanda,Liberia,1
5.152149,46.199616,6.428055,-9.429499,Somalia,Liberia,1
9.145,40.489673,6.428055,-9.429499,Ethiopia,Liberia,1
15.454166,18.732207,6.428055,-9.429499,Chad,Liberia,1
21.00789,-10.940835,6.428055,-9.429499,Mauritania,Liberia,1
28.033886,1.659626,6.428055,-9.429499,Algeria,Liberia,1
1.373333,32.290275,6.428055,-9.429499,Uganda,Liberia,2
8.619543,0.824782,6.428055,-9.429499,Togo,Liberia,3
33.223191,43.679291,6.428055,-9.429499,Iraq,Liberia,3
-0.228021,15.827659,6.428055,-9.429499,Congo [Republic],Liberia,5
12.862807,30.217636,6.428055,-9.429499,Sudan,Liberia,10
8.460555,-11.779889,6.428055,-9.429499,Sierra Leone,Liberia,3579
7.539989,-5.54708,6.428055,-9.429499,C?te d'Ivoire,Liberia,6607
7.369722,12.354722,26.3351,17.228331,Cameroon,Libya,1
8.619543,0.824782,26.3351,17.228331,Togo,Libya,1
9.081999,8.675277,26.3351,17.228331,Nigeria,Libya,2
21.00789,-10.940835,26.3351,17.228331,Mauritania,Libya,2
-6.369028,34.888822,26.3351,17.228331,Tanzania,Libya,3
-3.373056,29.918886,26.3351,17.228331,Burundi,Libya,3
26.820553,30.802498,26.3351,17.228331,Egypt,Libya,4
43.915886,17.679076,26.3351,17.228331,Bosnia and Herzegovina,Libya,4
15.454166,18.732207,26.3351,17.228331,Chad,Libya,8
28.033886,1.659626,26.3351,17.228331,Algeria,Libya,8
-1.940278,29.873888,26.3351,17.228331,Rwanda,Libya,9
7.539989,-5.54708,26.3351,17.228331,C?te d'Ivoire,Libya,26
-0.228021,15.827659,26.3351,17.228331,Congo [Republic],Libya,32
9.145,40.489673,26.3351,17.228331,Ethiopia,Libya,53
8.460555,-11.779889,26.3351,17.228331,Sierra Leone,Libya,94
6.428055,-9.429499,26.3351,17.228331,Liberia,Libya,147
15.179384,39.782334,26.3351,17.228331,Eritrea,Libya,312
12.862807,30.217636,26.3351,17.228331,Sudan,Libya,372
5.152149,46.199616,26.3351,17.228331,Somalia,Libya,573
33.223191,43.679291,26.3351,17.228331,Iraq,Libya,2217
28.033886,1.659626,47.166,9.555373,Algeria,Liechtenstein,1
32.427908,53.688046,47.166,9.555373,Iran,Liechtenstein,2
43.915886,17.679076,47.166,9.555373,Bosnia and Herzegovina,Liechtenstein,2
40.069099,45.038189,47.166,9.555373,Armenia,Liechtenstein,14
44.016521,21.005859,47.166,9.555373,Serbia,Liechtenstein,62
-19.015438,29.154857,55.169438,23.881275,Zimbabwe,Lithuania,1
-0.228021,15.827659,55.169438,23.881275,Congo [Republic],Lithuania,1
7.873054,80.771797,55.169438,23.881275,Sri Lanka,Lithuania,1
8.619543,0.824782,55.169438,23.881275,Togo,Lithuania,1
14.058324,108.277199,55.169438,23.881275,Viet Nam ,Lithuania,1
15.552727,48.516388,55.169438,23.881275,Yemen,Lithuania,1
38.861034,71.276093,55.169438,23.881275,Tajikistan,Lithuania,1
30.375321,69.345116,55.169438,23.881275,Pakistan,Lithuania,2
31.046051,34.851612,55.169438,23.881275,Israel,Lithuania,2
42.315407,43.356892,55.169438,23.881275,Georgia,Lithuania,2
9.145,40.489673,55.169438,23.881275,Ethiopia,Lithuania,3
15.179384,39.782334,55.169438,23.881275,Eritrea,Lithuania,3
21.521757,-77.781167,55.169438,23.881275,Cuba,Lithuania,3
34.802075,38.996815,55.169438,23.881275,Syria,Lithuania,3
40.143105,47.576927,55.169438,23.881275,Azerbaijan,Lithuania,3
9.081999,8.675277,55.169438,23.881275,Nigeria,Lithuania,4
7.369722,12.354722,55.169438,23.881275,Cameroon,Lithuania,5
32.427908,53.688046,55.169438,23.881275,Iran,Lithuania,6
53.709807,27.953389,55.169438,23.881275,Belarus,Lithuania,8
41.377491,64.585262,55.169438,23.881275,Uzbekistan,Lithuania,10
33.223191,43.679291,55.169438,23.881275,Iraq,Lithuania,12
5.152149,46.199616,55.169438,23.881275,Somalia,Lithuania,22
33.93911,67.709953,55.169438,23.881275,Afghanistan,Lithuania,97
61.52401,105.318756,55.169438,23.881275,Russia,Lithuania,553
1.373333,32.290275,-13.254308,34.301525,Uganda,Malawi,1
9.145,40.489673,-13.254308,34.301525,Ethiopia,Malawi,1
15.179384,39.782334,-13.254308,34.301525,Eritrea,Malawi,1
12.862807,30.217636,-13.254308,34.301525,Sudan,Malawi,3
5.152149,46.199616,-13.254308,34.301525,Somalia,Malawi,13
-3.373056,29.918886,-13.254308,34.301525,Burundi,Malawi,805
-0.228021,15.827659,-13.254308,34.301525,Congo [Republic],Malawi,1577
-1.940278,29.873888,-13.254308,34.301525,Rwanda,Malawi,1774
-3.373056,29.918886,4.210484,101.975766,Burundi,Malaysia,1
-1.940278,29.873888,4.210484,101.975766,Rwanda,Malaysia,1
8.460555,-11.779889,4.210484,101.975766,Sierra Leone,Malaysia,1
9.081999,8.675277,4.210484,101.975766,Nigeria,Malaysia,1
24.215527,-12.885834,4.210484,101.975766,Western Sahara,Malaysia,1
28.033886,1.659626,4.210484,101.975766,Algeria,Malaysia,1
-19.015438,29.154857,4.210484,101.975766,Zimbabwe,Malaysia,2
9.145,40.489673,4.210484,101.975766,Ethiopia,Malaysia,2
15.454166,18.732207,4.210484,101.975766,Chad,Malaysia,2
7.539989,-5.54708,4.210484,101.975766,C?te d'Ivoire,Malaysia,3
27.514162,90.433601,4.210484,101.975766,Bhutan,Malaysia,3
33.886917,9.537499,4.210484,101.975766,Tunisia,Malaysia,3
-0.789275,113.921327,4.210484,101.975766,Indonesia,Malaysia,4
-0.228021,15.827659,4.210484,101.975766,Congo [Republic],Malaysia,4
14.058324,108.277199,4.210484,101.975766,Viet Nam ,Malaysia,4
15.179384,39.782334,4.210484,101.975766,Eritrea,Malaysia,4
23.684994,90.356331,4.210484,101.975766,Bangladesh,Malaysia,4
61.52401,105.318756,4.210484,101.975766,Russia,Malaysia,4
28.394857,84.124008,4.210484,101.975766,Nepal,Malaysia,8
30.375321,69.345116,4.210484,101.975766,Pakistan,Malaysia,12
6.428055,-9.429499,4.210484,101.975766,Liberia,Malaysia,13
12.565679,104.990963,4.210484,101.975766,Cambodia,Malaysia,14
32.427908,53.688046,4.210484,101.975766,Iran,Malaysia,18
12.862807,30.217636,4.210484,101.975766,Sudan,Malaysia,21
35.86166,104.195397,4.210484,101.975766,China,Malaysia,28
33.93911,67.709953,4.210484,101.975766,Afghanistan,Malaysia,62
15.870032,100.992541,4.210484,101.975766,Thailand,Malaysia,122
33.223191,43.679291,4.210484,101.975766,Iraq,Malaysia,327
5.152149,46.199616,4.210484,101.975766,Somalia,Malaysia,365
7.873054,80.771797,4.210484,101.975766,Sri Lanka,Malaysia,1232
1.373333,32.290275,17.570692,-3.996166,Uganda,Mali,1
9.945587,-9.696645,17.570692,-3.996166,Guinea,Mali,1
12.238333,-1.561593,17.570692,-3.996166,Burkina Faso,Mali,1
28.033886,1.659626,17.570692,-3.996166,Algeria,Mali,1
13.443182,-15.310139,17.570692,-3.996166,Gambia,Mali,5
15.179384,39.782334,17.570692,-3.996166,Eritrea,Mali,5
6.611111,20.939444,17.570692,-3.996166,Central African Republic,Mali,6
9.145,40.489673,17.570692,-3.996166,Ethiopia,Mali,9
9.30769,2.315834,17.570692,-3.996166,Benin,Mali,9
7.946527,-1.023194,17.570692,-3.996166,Ghana,Mali,11
11.803749,-15.180413,17.570692,-3.996166,Guinea-Bissau,Mali,19
7.369722,12.354722,17.570692,-3.996166,Cameroon,Mali,20
14.497401,-14.452362,17.570692,-3.996166,Senegal,Mali,27
15.454166,18.732207,17.570692,-3.996166,Chad,Mali,42
-3.373056,29.918886,17.570692,-3.996166,Burundi,Mali,51
8.619543,0.824782,17.570692,-3.996166,Togo,Mali,56
9.081999,8.675277,17.570692,-3.996166,Nigeria,Mali,76
-1.940278,29.873888,17.570692,-3.996166,Rwanda,Mali,80
6.428055,-9.429499,17.570692,-3.996166,Liberia,Mali,82
-0.228021,15.827659,17.570692,-3.996166,Congo [Republic],Mali,131
8.460555,-11.779889,17.570692,-3.996166,Sierra Leone,Mali,665
7.539989,-5.54708,17.570692,-3.996166,C?te d'Ivoire,Mali,2078
21.00789,-10.940835,17.570692,-3.996166,Mauritania,Mali,6157
-1.940278,29.873888,35.937496,14.375416,Rwanda,Malta,1
9.081999,8.675277,35.937496,14.375416,Nigeria,Malta,2
17.570692,-3.996166,35.937496,14.375416,Mali,Malta,2
30.375321,69.345116,35.937496,14.375416,Pakistan,Malta,2
33.886917,9.537499,35.937496,14.375416,Tunisia,Malta,2
32.427908,53.688046,35.937496,14.375416,Iran,Malta,3
46.151241,14.995463,35.937496,14.375416,Slovenia,Malta,3
26.820553,30.802498,35.937496,14.375416,Egypt,Malta,4
56.879635,24.603189,35.937496,14.375416,Latvia,Malta,4
6.428055,-9.429499,35.937496,14.375416,Liberia,Malta,6
31.791702,-7.09262,35.937496,14.375416,Morocco,Malta,8
33.93911,67.709953,35.937496,14.375416,Afghanistan,Malta,8
26.3351,17.228331,35.937496,14.375416,Libya,Malta,10
34.802075,38.996815,35.937496,14.375416,Syria,Malta,11
28.033886,1.659626,35.937496,14.375416,Algeria,Malta,16
44.016521,21.005859,35.937496,14.375416,Serbia,Malta,17
7.873054,80.771797,35.937496,14.375416,Sri Lanka,Malta,19
8.460555,-11.779889,35.937496,14.375416,Sierra Leone,Malta,22
38.963745,35.243322,35.937496,14.375416,Turkey,Malta,23
7.539989,-5.54708,35.937496,14.375416,C?te d'Ivoire,Malta,25
9.145,40.489673,35.937496,14.375416,Ethiopia,Malta,49
-0.228021,15.827659,35.937496,14.375416,Congo [Republic],Malta,68
33.223191,43.679291,35.937496,14.375416,Iraq,Malta,68
12.862807,30.217636,35.937496,14.375416,Sudan,Malta,244
15.179384,39.782334,35.937496,14.375416,Eritrea,Malta,990
5.152149,46.199616,35.937496,14.375416,Somalia,Malta,2084
1.373333,32.290275,21.00789,-10.940835,Uganda,Mauritania,1
20.593684,78.96288,21.00789,-10.940835,India,Mauritania,1
31.791702,-7.09262,21.00789,-10.940835,Morocco,Mauritania,1
-11.202692,17.873887,21.00789,-10.940835,Angola,Mauritania,2
7.369722,12.354722,21.00789,-10.940835,Cameroon,Mauritania,2
33.886917,9.537499,21.00789,-10.940835,Tunisia,Mauritania,2
14.497401,-14.452362,21.00789,-10.940835,Senegal,Mauritania,3
15.454166,18.732207,21.00789,-10.940835,Chad,Mauritania,5
9.945587,-9.696645,21.00789,-10.940835,Guinea,Mauritania,10
12.862807,30.217636,21.00789,-10.940835,Sudan,Mauritania,10
6.611111,20.939444,21.00789,-10.940835,Central African Republic,Mauritania,11
33.223191,43.679291,21.00789,-10.940835,Iraq,Mauritania,50
8.619543,0.824782,21.00789,-10.940835,Togo,Mauritania,51
-0.228021,15.827659,21.00789,-10.940835,Congo [Republic],Mauritania,73
6.428055,-9.429499,21.00789,-10.940835,Liberia,Mauritania,185
7.539989,-5.54708,21.00789,-10.940835,C?te d'Ivoire,Mauritania,295
8.460555,-11.779889,21.00789,-10.940835,Sierra Leone,Mauritania,317
-16.290154,-63.588653,23.634501,-102.552784,Bolivia,Mexico,1
-3.373056,29.918886,23.634501,-102.552784,Burundi,Mexico,1
-1.831239,-78.183406,23.634501,-102.552784,Ecuador,Mexico,1
-0.789275,113.921327,23.634501,-102.552784,Indonesia,Mexico,1
-0.023559,37.906193,23.634501,-102.552784,Kenya,Mexico,1
8.460555,-11.779889,23.634501,-102.552784,Sierra Leone,Mexico,1
8.619543,0.824782,23.634501,-102.552784,Togo,Mexico,1
14.058324,108.277199,23.634501,-102.552784,Viet Nam ,Mexico,1
18.109581,-77.297508,23.634501,-102.552784,Jamaica,Mexico,1
28.033886,1.659626,23.634501,-102.552784,Algeria,Mexico,1
30.585164,36.238414,23.634501,-102.552784,Jordan,Mexico,1
33.854721,35.862285,23.634501,-102.552784,Lebanon,Mexico,1
33.886917,9.537499,23.634501,-102.552784,Tunisia,Mexico,1
33.93911,67.709953,23.634501,-102.552784,Afghanistan,Mexico,1
35.907757,127.766922,23.634501,-102.552784,South Korea,Mexico,1
38.963745,35.243322,23.634501,-102.552784,Turkey,Mexico,1
40.339852,127.510093,23.634501,-102.552784,North Korea,Mexico,1
-35.675147,-71.542969,23.634501,-102.552784,Chile,Mexico,2
5.152149,46.199616,23.634501,-102.552784,Somalia,Mexico,2
14.497401,-14.452362,23.634501,-102.552784,Senegal,Mexico,2
41.377491,64.585262,23.634501,-102.552784,Uzbekistan,Mexico,2
44.016521,21.005859,23.634501,-102.552784,Serbia,Mexico,2
7.946527,-1.023194,23.634501,-102.552784,Ghana,Mexico,3
9.081999,8.675277,23.634501,-102.552784,Nigeria,Mexico,3
20.593684,78.96288,23.634501,-102.552784,India,Mexico,3
-11.202692,17.873887,23.634501,-102.552784,Angola,Mexico,4
15.179384,39.782334,23.634501,-102.552784,Eritrea,Mexico,4
23.684994,90.356331,23.634501,-102.552784,Bangladesh,Mexico,4
35.86166,104.195397,23.634501,-102.552784,China,Mexico,4
41.153332,20.168331,23.634501,-102.552784,Albania,Mexico,4
6.42375,-66.58973,23.634501,-102.552784,Venezuela,Mexico,5
7.369722,12.354722,23.634501,-102.552784,Cameroon,Mexico,5
28.394857,84.124008,23.634501,-102.552784,Nepal,Mexico,5
7.539989,-5.54708,23.634501,-102.552784,C?te d'Ivoire,Mexico,6
7.873054,80.771797,23.634501,-102.552784,Sri Lanka,Mexico,6
61.52401,105.318756,23.634501,-102.552784,Russia,Mexico,6
32.427908,53.688046,23.634501,-102.552784,Iran,Mexico,7
-9.189967,-75.015152,23.634501,-102.552784,Peru,Mexico,8
12.862807,30.217636,23.634501,-102.552784,Sudan,Mexico,8
9.145,40.489673,23.634501,-102.552784,Ethiopia,Mexico,10
12.865416,-85.207229,23.634501,-102.552784,Nicaragua,Mexico,11
45.943161,24.96676,23.634501,-102.552784,Romania,Mexico,13
21.521757,-77.781167,23.634501,-102.552784,Cuba,Mexico,20
33.223191,43.679291,23.634501,-102.552784,Iraq,Mexico,35
-0.228021,15.827659,23.634501,-102.552784,Congo [Republic],Mexico,40
15.199999,-86.241905,23.634501,-102.552784,Honduras,Mexico,43
18.971187,-72.285215,23.634501,-102.552784,Haiti,Mexico,126
13.794185,-88.89653,23.634501,-102.552784,El Salvador,Mexico,171
4.570868,-74.297333,23.634501,-102.552784,Colombia,Mexico,178
15.783471,-90.230759,23.634501,-102.552784,Guatemala,Mexico,274
-19.015438,29.154857,47.411631,28.369885,Zimbabwe,Moldova,1
-11.202692,17.873887,47.411631,28.369885,Angola,Moldova,1
-6.369028,34.888822,47.411631,28.369885,Tanzania,Moldova,1
5.152149,46.199616,47.411631,28.369885,Somalia,Moldova,1
6.428055,-9.429499,47.411631,28.369885,Liberia,Moldova,1
8.460555,-11.779889,47.411631,28.369885,Sierra Leone,Moldova,1
15.179384,39.782334,47.411631,28.369885,Eritrea,Moldova,1
15.552727,48.516388,47.411631,28.369885,Yemen,Moldova,1
20.593684,78.96288,47.411631,28.369885,India,Moldova,1
30.375321,69.345116,47.411631,28.369885,Pakistan,Moldova,1
32.427908,53.688046,47.411631,28.369885,Iran,Moldova,1
38.861034,71.276093,47.411631,28.369885,Tajikistan,Moldova,1
38.969719,59.556278,47.411631,28.369885,Turkmenistan,Moldova,1
45.943161,24.96676,47.411631,28.369885,Romania,Moldova,1
48.019573,66.923684,47.411631,28.369885,Kazakhstan,Moldova,1
38.963745,35.243322,47.411631,28.369885,Turkey,Moldova,2
41.377491,64.585262,47.411631,28.369885,Uzbekistan,Moldova,2
26.820553,30.802498,47.411631,28.369885,Egypt,Moldova,3
30.585164,36.238414,47.411631,28.369885,Jordan,Moldova,4
